cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,MIN,POSS,Predicted_Net_Rating
0,0,0,2,0,1,0,0,2,100000000,100000000,-1.5344369364297377
0,0,0,1,0,1,1,0,2,100000000,100000000,-1.5344369364297377
0,0,0,1,0,2,0,0,2,100000000,100000000,-1.5344369364297377
0,0,0,1,0,0,0,2,2,100000000,100000000,-1.536328006878964
0,0,1,2,0,0,1,0,1,100000000,100000000,-1.5373456713647373
0,0,1,1,1,0,1,0,1,100000000,100000000,-1.5373456713647373
0,0,0,2,0,0,1,1,1,100000000,100000000,-1.5373456713647373
0,0,1,2,1,0,0,1,0,100000000,100000000,-1.5373456713647373
0,0,1,2,1,0,0,0,1,100000000,100000000,-1.5373456713647373
0,0,1,2,1,0,1,0,0,100000000,100000000,-1.5373456713647373
0,0,1,1,0,0,1,1,1,100000000,100000000,-1.5373456713647373
0,0,1,1,1,0,1,1,0,100000000,100000000,-1.5373456713647373
0,0,1,2,0,0,0,1,1,100000000,100000000,-1.5373456713647373
0,0,1,2,0,0,1,1,0,100000000,100000000,-1.5373456713647373
0,0,1,1,1,0,0,1,1,100000000,100000000,-1.5373456713647373
0,0,0,2,1,0,0,1,1,100000000,100000000,-1.5373456713647373
0,0,0,2,1,0,1,1,0,100000000,100000000,-1.5373456713647373
0,0,0,2,1,0,1,0,1,100000000,100000000,-1.5373456713647373
0,0,0,1,1,0,1,1,1,100000000,100000000,-1.5373456713647373
0,0,0,3,0,1,1,0,0,100000000,100000000,-1.5823596283244443
0,0,0,3,1,1,0,0,0,100000000,100000000,-1.5823596283244443
0,0,1,3,0,1,0,0,0,100000000,100000000,-1.5823596283244443
0,0,0,3,0,1,0,1,0,100000000,100000000,-1.5823596283244443
0,0,0,3,0,1,0,0,1,100000000,100000000,-1.5823596283244443
0,0,0,3,0,2,0,0,0,100000000,100000000,-1.5823596283244443
0,0,0,4,0,1,0,0,0,100000000,100000000,-1.5823596283244443
0,0,1,1,1,2,0,0,0,100000000,100000000,-1.6318815239288398
0,0,1,1,0,1,1,0,1,100000000,100000000,-1.6318815239288398
0,0,1,1,0,1,0,1,1,100000000,100000000,-1.6318815239288398
0,0,1,2,1,1,0,0,0,100000000,100000000,-1.6318815239288398
0,0,1,2,0,2,0,0,0,100000000,100000000,-1.6318815239288398
0,0,1,2,0,1,1,0,0,100000000,100000000,-1.6318815239288398
0,0,1,1,1,1,0,0,1,100000000,100000000,-1.6318815239288398
0,0,1,1,1,1,0,1,0,100000000,100000000,-1.6318815239288398
0,0,1,1,1,1,1,0,0,100000000,100000000,-1.6318815239288398
0,0,0,1,1,1,0,1,1,100000000,100000000,-1.6318815239288398
0,0,0,1,1,1,1,0,1,100000000,100000000,-1.6318815239288398
0,0,0,1,1,2,0,0,1,100000000,100000000,-1.6318815239288398
0,0,0,1,1,2,0,1,0,100000000,100000000,-1.6318815239288398
0,0,0,1,1,2,1,0,0,100000000,100000000,-1.6318815239288398
0,0,1,1,0,2,1,0,0,100000000,100000000,-1.6318815239288398
0,0,0,1,1,1,1,1,0,100000000,100000000,-1.6318815239288398
0,0,0,2,0,2,1,0,0,100000000,100000000,-1.6318815239288398
0,0,1,2,0,1,0,0,1,100000000,100000000,-1.6318815239288398
0,0,1,2,0,1,0,1,0,100000000,100000000,-1.6318815239288398
0,0,0,2,0,2,0,0,1,100000000,100000000,-1.6318815239288398
0,0,0,2,0,1,1,1,0,100000000,100000000,-1.6318815239288398
0,0,0,2,0,1,1,0,1,100000000,100000000,-1.6318815239288398
0,0,0,2,0,1,0,1,1,100000000,100000000,-1.6318815239288398
0,0,1,1,0,2,0,1,0,100000000,100000000,-1.6318815239288398
0,0,0,1,0,2,1,1,0,100000000,100000000,-1.6318815239288398
0,0,0,1,0,2,1,0,1,100000000,100000000,-1.6318815239288398
0,0,0,2,0,2,0,1,0,100000000,100000000,-1.6318815239288398
0,0,0,1,0,2,0,1,1,100000000,100000000,-1.6318815239288398
0,0,0,1,0,1,1,1,1,100000000,100000000,-1.6318815239288398
0,0,0,2,1,1,0,1,0,100000000,100000000,-1.6318815239288398
0,0,0,2,1,1,0,0,1,100000000,100000000,-1.6318815239288398
0,0,0,2,1,1,1,0,0,100000000,100000000,-1.6318815239288398
0,0,0,2,1,2,0,0,0,100000000,100000000,-1.6318815239288398
0,0,1,1,0,1,1,1,0,100000000,100000000,-1.6318815239288398
0,0,1,1,0,2,0,0,1,100000000,100000000,-1.6318815239288398
0,0,2,1,0,0,0,0,2,100000000,100000000,-1.6654749599478862
0,0,0,2,0,3,0,0,0,100000000,100000000,-1.7039861690851545
0,0,0,1,1,3,0,0,0,100000000,100000000,-1.7039861690851545
0,0,0,1,0,3,0,0,1,100000000,100000000,-1.7039861690851545
0,0,0,1,0,4,0,0,0,100000000,100000000,-1.7039861690851545
0,0,1,1,0,3,0,0,0,100000000,100000000,-1.7039861690851545
0,0,0,1,0,3,0,1,0,100000000,100000000,-1.7039861690851545
0,0,0,1,0,3,1,0,0,100000000,100000000,-1.7039861690851545
0,0,2,3,0,0,0,0,0,100000000,100000000,-1.7154524851759265
0,0,0,1,2,0,0,0,2,100000000,100000000,-1.7430393462664284
0,0,2,1,1,0,0,0,1,100000000,100000000,-1.764974380780322
0,0,2,1,0,0,1,1,0,100000000,100000000,-1.764974380780322
0,0,2,1,0,0,0,1,1,100000000,100000000,-1.764974380780322
0,0,2,2,0,0,0,1,0,100000000,100000000,-1.764974380780322
0,0,2,2,0,0,1,0,0,100000000,100000000,-1.764974380780322
0,0,2,2,1,0,0,0,0,100000000,100000000,-1.764974380780322
0,0,3,1,0,0,1,0,0,100000000,100000000,-1.764974380780322
0,0,3,1,0,0,0,0,1,100000000,100000000,-1.764974380780322
0,0,2,2,0,0,0,0,1,100000000,100000000,-1.764974380780322
0,0,3,1,1,0,0,0,0,100000000,100000000,-1.764974380780322
0,0,3,1,0,0,0,1,0,100000000,100000000,-1.764974380780322
0,0,2,1,1,0,0,1,0,100000000,100000000,-1.764974380780322
0,0,2,1,1,0,1,0,0,100000000,100000000,-1.764974380780322
0,0,3,2,0,0,0,0,0,100000000,100000000,-1.764974380780322
0,0,4,1,0,0,0,0,0,100000000,100000000,-1.764974380780322
0,0,2,1,0,0,1,0,1,100000000,100000000,-1.764974380780322
0,0,0,3,2,0,0,0,0,100000000,100000000,-1.791267228637326
0,0,2,1,0,2,0,0,0,100000000,100000000,-1.8595102333444253
0,0,2,2,0,1,0,0,0,100000000,100000000,-1.8595102333444253
0,0,2,1,0,1,1,0,0,100000000,100000000,-1.8595102333444253
0,0,2,1,1,1,0,0,0,100000000,100000000,-1.8595102333444253
0,0,3,1,0,1,0,0,0,100000000,100000000,-1.8595102333444253
0,0,2,1,0,1,0,1,0,100000000,100000000,-1.8595102333444253
0,0,2,1,0,1,0,0,1,100000000,100000000,-1.8595102333444253
0,0,0,3,0,0,0,2,0,100000000,100000000,-1.8669928740950825
0,0,0,2,2,0,0,1,0,100000000,100000000,-1.8873529337655321
0,0,0,2,2,0,0,0,1,100000000,100000000,-1.8873529337655321
0,0,0,1,3,0,1,0,0,100000000,100000000,-1.8873529337655321
0,0,0,1,4,0,0,0,0,100000000,100000000,-1.8873529337655321
0,0,1,1,2,0,0,0,1,100000000,100000000,-1.8873529337655321
0,0,1,1,2,0,1,0,0,100000000,100000000,-1.8873529337655321
0,0,1,1,2,0,0,1,0,100000000,100000000,-1.8873529337655321
0,0,0,2,3,0,0,0,0,100000000,100000000,-1.8873529337655321
0,0,0,1,2,0,1,0,1,100000000,100000000,-1.8873529337655321
0,0,0,1,2,0,0,1,1,100000000,100000000,-1.8873529337655321
0,0,0,2,2,0,1,0,0,100000000,100000000,-1.8873529337655321
0,0,1,2,2,0,0,0,0,100000000,100000000,-1.8873529337655321
0,0,0,1,3,0,0,0,1,100000000,100000000,-1.8873529337655321
0,0,0,1,2,0,1,1,0,100000000,100000000,-1.8873529337655321
0,0,0,1,3,0,0,1,0,100000000,100000000,-1.8873529337655321
0,0,1,1,3,0,0,0,0,100000000,100000000,-1.8873529337655321
0,0,0,1,0,0,0,3,1,100000000,100000000,-1.916514769699478
0,0,0,1,0,0,0,4,0,100000000,100000000,-1.916514769699478
0,0,1,1,1,0,0,2,0,100000000,100000000,-1.916514769699478
0,0,0,2,0,0,0,2,1,100000000,100000000,-1.916514769699478
0,0,1,1,0,0,0,2,1,100000000,100000000,-1.916514769699478
0,0,1,2,0,0,0,2,0,100000000,100000000,-1.916514769699478
0,0,0,1,1,0,0,2,1,100000000,100000000,-1.916514769699478
0,0,0,1,1,0,0,3,0,100000000,100000000,-1.916514769699478
0,0,0,2,0,0,0,3,0,100000000,100000000,-1.916514769699478
0,0,0,2,1,0,0,2,0,100000000,100000000,-1.916514769699478
0,0,1,1,0,0,1,2,0,100000000,100000000,-1.916514769699478
0,0,1,1,0,0,0,3,0,100000000,100000000,-1.916514769699478
0,0,0,1,0,0,1,2,1,100000000,100000000,-1.916514769699478
0,0,0,1,0,0,1,3,0,100000000,100000000,-1.916514769699478
0,0,0,1,1,0,1,2,0,100000000,100000000,-1.916514769699478
0,0,0,2,0,0,1,2,0,100000000,100000000,-1.916514769699478
0,0,1,1,0,1,0,2,0,100000000,100000000,-1.9621006863661443
0,0,0,1,0,1,0,3,0,100000000,100000000,-1.9621006863661443
0,0,0,1,0,1,0,2,1,100000000,100000000,-1.9621006863661443
0,0,0,1,1,1,0,2,0,100000000,100000000,-1.9621006863661443
0,0,0,1,0,2,0,2,0,100000000,100000000,-1.9621006863661443
0,0,0,1,0,1,1,2,0,100000000,100000000,-1.9621006863661443
0,0,0,2,0,1,0,2,0,100000000,100000000,-1.9621006863661443
0,0,0,1,2,1,0,0,1,100000000,100000000,-1.9839436196629674
0,0,0,1,2,1,0,1,0,100000000,100000000,-1.9839436196629674
0,0,0,1,2,1,1,0,0,100000000,100000000,-1.9839436196629674
0,0,0,1,3,1,0,0,0,100000000,100000000,-1.9839436196629674
0,0,0,1,2,2,0,0,0,100000000,100000000,-1.9839436196629674
0,0,0,2,2,1,0,0,0,100000000,100000000,-1.9839436196629674
0,0,1,1,2,1,0,0,0,100000000,100000000,-1.9839436196629674
0,0,2,1,2,0,0,0,0,100000000,100000000,-2.1149816431811157
0,0,0,1,2,0,0,2,0,100000000,100000000,-2.2393840633502706
0,0,2,1,0,0,0,2,0,100000000,100000000,-2.251454868003951
